	img	source	img_path	caption	split_set	modality	flag	needsCropping	isCompound	isOvercropped	isMissingSubfigures	isMissingPanels	numberSubpanes	username	observations	isOverfragmented	composition	number_modalities
2965	5e5f1105de000f09242e3fa5	tinman	/tinman/p25423491/25423491/8_1/002.jpg	Figure 1. C.elegans NAPE-1 and NAPE-2 have NAPE-PLD activity and are expressed in overlapping and distinct tissues. (A) Alignment of C.elegans NAPE-1 and NAPE-2 amino acid sequences with human, mouse and rat NAPE-PLD. Both NAPE-1 and NAPE-2 contain all the key catalyticresidues (highlighted in black boxes) characteristic of NAPE-PLD in mammals. Recombinant NAPE-1 (B) and NAPE-2 (C) are capable of generatingarachidonoyl ethanolamine (AEA) from N-arachidonoyl phosphatidylethanolamine (N-arachidonoyl PE) in vitro. (D) Confocal microscopy image showingexpression and co-localization of pnape-1::nape-1::mCherry and pnape-2::nape-2::gfp in the nervous system and pharynx.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
2966	5e5f1105de000f09242e3fa6	tinman	/tinman/p25423491/25423491/8_1/005.jpg	Figure 1. C.elegans NAPE-1 and NAPE-2 have NAPE-PLD activity and are expressed in overlapping and distinct tissues. (A) Alignment of C.elegans NAPE-1 and NAPE-2 amino acid sequences with human, mouse and rat NAPE-PLD. Both NAPE-1 and NAPE-2 contain all the key catalyticresidues (highlighted in black boxes) characteristic of NAPE-PLD in mammals. Recombinant NAPE-1 (B) and NAPE-2 (C) are capable of generatingarachidonoyl ethanolamine (AEA) from N-arachidonoyl phosphatidylethanolamine (N-arachidonoyl PE) in vitro. (D) Confocal microscopy image showingexpression and co-localization of pnape-1::nape-1::mCherry and pnape-2::nape-2::gfp in the nervous system and pharynx.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
2968	5e5f1259de000f09242e3fab	tinman	/tinman/p25273556/25273556/6_1/004.jpg	FIGURE 3:  HOPS complex has a role together with SAND-1 and/or downstream of SAND-1 inlate endosomes/lysosomes. (A) YP170-GFP uptake in sand-1(ok1963); vps-33.1(RNAi) andsand-1(ok1963); vps-41(RNAi) oocytes (for details see legend to Figure 1); wild-type andsand-1(ok1963) images are shown for comparison. (B) Yolk granule size in HOPS-subunitknockdown cells does not change in the sand-1(ok1963) background. Granule size wasmeasured in cell 1 using particle analysis from ImageJ on a single plane from the z-stack. Right,representative images used for the measurements. Cells contained a minimum of ∼40 vesicleseach for large yolk granules (e.g., sand-1(ok1963)) and ∼90 vesicles for small yolk granules (e.g.,wild type). Box plots show median value in the center; each box represents 50% of all values(25% quartile to 75% quartile), and whiskers indicate minimal and maximal values, respectively(N = 6). Values for knockdowns are not significantly different from sand-1 alone (p = 0.16 for	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		True		1
2984	5e5f1259de000f09242e3fbf	tinman	/tinman/p25273556/25273556/12_1/006.jpg	FIGURE 7:  Loss of specificity by concomitant knockdown of vps-33.1 and vps-33.2 leads to suppression of the sand-1phenotype. (A) YP170-GFP uptake in sand-1(ok1963); vps-33.1(RNAi); vps-33.2(RNAi) oocytes (see legend to Figure 1for detailed description). (B) Yolk granule size is reduced in sand-1(ok1963); vps-33.1+2(RNAi) worms (p = 7.6E-9compared with sand-1; for detailed description, see Materials and Methods). (C) sand-1(ok1963); vps-33.1+2(RNAi)worms show a partial suppression of sand-1 defects (compared with wild-type and sand-1 shown above). (D) Profile plotacross vps-33.1+2(RNAi) guts (see Figure 2G for description and comparison to wild-type and sand-1 worms). (E) RAB-5	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		False		1
2987	5e5f125ade000f09242e3fc2	tinman	/tinman/p25273556/25273556/12_1/010.jpg	FIGURE 7:  Loss of specificity by concomitant knockdown of vps-33.1 and vps-33.2 leads to suppression of the sand-1phenotype. (A) YP170-GFP uptake in sand-1(ok1963); vps-33.1(RNAi); vps-33.2(RNAi) oocytes (see legend to Figure 1for detailed description). (B) Yolk granule size is reduced in sand-1(ok1963); vps-33.1+2(RNAi) worms (p = 7.6E-9compared with sand-1; for detailed description, see Materials and Methods). (C) sand-1(ok1963); vps-33.1+2(RNAi)worms show a partial suppression of sand-1 defects (compared with wild-type and sand-1 shown above). (D) Profile plotacross vps-33.1+2(RNAi) guts (see Figure 2G for description and comparison to wild-type and sand-1 worms). (E) RAB-5	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		False		1
2996	5e5f125ade000f09242e3fcc	tinman	/tinman/p25273556/25273556/12_1/002.jpg	FIGURE 7:  Loss of specificity by concomitant knockdown of vps-33.1 and vps-33.2 leads to suppression of the sand-1phenotype. (A) YP170-GFP uptake in sand-1(ok1963); vps-33.1(RNAi); vps-33.2(RNAi) oocytes (see legend to Figure 1for detailed description). (B) Yolk granule size is reduced in sand-1(ok1963); vps-33.1+2(RNAi) worms (p = 7.6E-9compared with sand-1; for detailed description, see Materials and Methods). (C) sand-1(ok1963); vps-33.1+2(RNAi)worms show a partial suppression of sand-1 defects (compared with wild-type and sand-1 shown above). (D) Profile plotacross vps-33.1+2(RNAi) guts (see Figure 2G for description and comparison to wild-type and sand-1 worms). (E) RAB-5	TRAIN	GRAPHICS,LINECHART	False	False	False	False	False	False	1	daniela		False		1
3001	5e5f125ade000f09242e3fd6	tinman	/tinman/p25273556/25273556/10_1/002.jpg	FIGURE 6:  CORVET is responsible for the enlarged endosomes found in sand-1 worms, and its VPS-33.2 subunitensures fusion specificity. (A, B) Yolk granule size in the indicated worms was measured in the oocyte most proximal tothe spermatheca (see Materials and Methods for a detailed description). Schematic view in B shows peripheral planeused for yolk granule size measurements. (A) Knockdown of core subunits vps-11, vps-16, and vps-18 causes reductionof sand-1(ok1963) yolk granule size (p = 1.3E-5 for vps-11, p = 2.4E-21 for vps-16, p = 4.2E-16 for vps-18 compared withsand-1). Representative cell pictures show a top view of the cells in which the peripheral localization of granules(Figure 5A) cannot be seen. (B) RNAi of CORVET subunit vps-8 leads to smaller vesicles (p = 9.8E-9 compared with	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3002	5e5f125ade000f09242e3fd7	tinman	/tinman/p25273556/25273556/10_1/005.jpg	FIGURE 6:  CORVET is responsible for the enlarged endosomes found in sand-1 worms, and its VPS-33.2 subunitensures fusion specificity. (A, B) Yolk granule size in the indicated worms was measured in the oocyte most proximal tothe spermatheca (see Materials and Methods for a detailed description). Schematic view in B shows peripheral planeused for yolk granule size measurements. (A) Knockdown of core subunits vps-11, vps-16, and vps-18 causes reductionof sand-1(ok1963) yolk granule size (p = 1.3E-5 for vps-11, p = 2.4E-21 for vps-16, p = 4.2E-16 for vps-18 compared withsand-1). Representative cell pictures show a top view of the cells in which the peripheral localization of granules(Figure 5A) cannot be seen. (B) RNAi of CORVET subunit vps-8 leads to smaller vesicles (p = 9.8E-9 compared with	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	False	False	False	1	daniela		True		1
3007	5e5f125ade000f09242e3fdc	tinman	/tinman/p25273556/25273556/10_1/001.jpg	FIGURE 6:  CORVET is responsible for the enlarged endosomes found in sand-1 worms, and its VPS-33.2 subunitensures fusion specificity. (A, B) Yolk granule size in the indicated worms was measured in the oocyte most proximal tothe spermatheca (see Materials and Methods for a detailed description). Schematic view in B shows peripheral planeused for yolk granule size measurements. (A) Knockdown of core subunits vps-11, vps-16, and vps-18 causes reductionof sand-1(ok1963) yolk granule size (p = 1.3E-5 for vps-11, p = 2.4E-21 for vps-16, p = 4.2E-16 for vps-18 compared withsand-1). Representative cell pictures show a top view of the cells in which the peripheral localization of granules(Figure 5A) cannot be seen. (B) RNAi of CORVET subunit vps-8 leads to smaller vesicles (p = 9.8E-9 compared with	TRAIN	MICROSCOPY,LIGHT,WHOLE MOUNT	False	False	False	False	False	False	3	daniela		False	Homogeneous	1
3011	5e5f125bde000f09242e3fe1	tinman	/tinman/p25273556/25273556/5_2/003.jpg	FIGURE 2:  HOPS subunits have a role in late endosome/lysosome fusion. Analysis of GFP-RAB-5 and mCherry-RAB-7 simultaneously expressed in gut cells. (A) Wild-type worms withGFP-RAB-5 signal in small vesicles along the lumen and dispersed throughout the rest of thecell. (B) mCherry::RAB-7 signal in larger structures more centrally in the cell. (C) In sand-1(ok1963) gut cells, GFP::RAB-5 forms enlarged endosomes and aggregations of vesicles inlarge, grape-like structures. (D) mCherry::RAB-7 is dispersed and forms bright, dot-likeaggregates. (E, F) vps-41(RNAi) causes formation of late endosomes/lysosomes withcolocalization of GFP::RAB-5 and mCherry::RAB-7 signal in 60% of worms (indicated by arrows).(G) Profile plots across intestine. Brightness intensities were measured in a 200-pixel-wide stripeacross gut pictures as shown in A–F. The length of the graphs is 400 pixels and corresponds tothe width of the gut (indicated as distance on the x-axis; note that the gut lumen is centered at200 pixels in these plots, apical membranes are directly adjacent to the lumen on both sides,and basal membranes are on the left and right). Curves from five worms were averaged andnormalized to minimal (background outside the cell) and maximal values. The averagebackground inside the cell is indicated by a hatched line and is similar to the value in the centerof the graph, where the gut lumen lies. In wild type, GFP::RAB-5 signal is brightest near theapical membrane and decreases to the basal side, whereas mCherry::RAB-7 shows a peak moredistant to the gut lumen. In sand-1(ok1963), both signals are equally distributed across the gutcells, reflecting a loss of normal localization. (H) Vesicle size increase in knockdowns of HOPS-specific subunits vps-33.1, vps-39, and vps-41. Plots show 25th–75th percentile box, withmedian and whiskers indicating minimal and maximal values, respectively. Significantly largerRAB-5–positive vesicles are found in vps-33.1(RNAi) (p = 8.2E-15), vps-39(RNAi) (p = 8.2E-16),and vps-41(RNAi) (p = 5.9E-18) compared with wild-type (N = 6). (I) GFP-RAB-5 and mCherry-RAB-7 colocalize in HOPS-specific knockdown worms. Colocalization coefficients were measured	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		False		1
3012	5e5f125bde000f09242e3fe4	tinman	/tinman/p25273556/25273556/5_2/007.jpg	FIGURE 2:  HOPS subunits have a role in late endosome/lysosome fusion. Analysis of GFP-RAB-5 and mCherry-RAB-7 simultaneously expressed in gut cells. (A) Wild-type worms withGFP-RAB-5 signal in small vesicles along the lumen and dispersed throughout the rest of thecell. (B) mCherry::RAB-7 signal in larger structures more centrally in the cell. (C) In sand-1(ok1963) gut cells, GFP::RAB-5 forms enlarged endosomes and aggregations of vesicles inlarge, grape-like structures. (D) mCherry::RAB-7 is dispersed and forms bright, dot-likeaggregates. (E, F) vps-41(RNAi) causes formation of late endosomes/lysosomes withcolocalization of GFP::RAB-5 and mCherry::RAB-7 signal in 60% of worms (indicated by arrows).(G) Profile plots across intestine. Brightness intensities were measured in a 200-pixel-wide stripeacross gut pictures as shown in A–F. The length of the graphs is 400 pixels and corresponds tothe width of the gut (indicated as distance on the x-axis; note that the gut lumen is centered at200 pixels in these plots, apical membranes are directly adjacent to the lumen on both sides,and basal membranes are on the left and right). Curves from five worms were averaged andnormalized to minimal (background outside the cell) and maximal values. The averagebackground inside the cell is indicated by a hatched line and is similar to the value in the centerof the graph, where the gut lumen lies. In wild type, GFP::RAB-5 signal is brightest near theapical membrane and decreases to the basal side, whereas mCherry::RAB-7 shows a peak moredistant to the gut lumen. In sand-1(ok1963), both signals are equally distributed across the gutcells, reflecting a loss of normal localization. (H) Vesicle size increase in knockdowns of HOPS-specific subunits vps-33.1, vps-39, and vps-41. Plots show 25th–75th percentile box, withmedian and whiskers indicating minimal and maximal values, respectively. Significantly largerRAB-5–positive vesicles are found in vps-33.1(RNAi) (p = 8.2E-15), vps-39(RNAi) (p = 8.2E-16),and vps-41(RNAi) (p = 5.9E-18) compared with wild-type (N = 6). (I) GFP-RAB-5 and mCherry-RAB-7 colocalize in HOPS-specific knockdown worms. Colocalization coefficients were measured	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		False		1
3013	5e5f125bde000f09242e3fe5	tinman	/tinman/p25273556/25273556/5_2/001.jpg	FIGURE 2:  HOPS subunits have a role in late endosome/lysosome fusion. Analysis of GFP-RAB-5 and mCherry-RAB-7 simultaneously expressed in gut cells. (A) Wild-type worms withGFP-RAB-5 signal in small vesicles along the lumen and dispersed throughout the rest of thecell. (B) mCherry::RAB-7 signal in larger structures more centrally in the cell. (C) In sand-1(ok1963) gut cells, GFP::RAB-5 forms enlarged endosomes and aggregations of vesicles inlarge, grape-like structures. (D) mCherry::RAB-7 is dispersed and forms bright, dot-likeaggregates. (E, F) vps-41(RNAi) causes formation of late endosomes/lysosomes withcolocalization of GFP::RAB-5 and mCherry::RAB-7 signal in 60% of worms (indicated by arrows).(G) Profile plots across intestine. Brightness intensities were measured in a 200-pixel-wide stripeacross gut pictures as shown in A–F. The length of the graphs is 400 pixels and corresponds tothe width of the gut (indicated as distance on the x-axis; note that the gut lumen is centered at200 pixels in these plots, apical membranes are directly adjacent to the lumen on both sides,and basal membranes are on the left and right). Curves from five worms were averaged andnormalized to minimal (background outside the cell) and maximal values. The averagebackground inside the cell is indicated by a hatched line and is similar to the value in the centerof the graph, where the gut lumen lies. In wild type, GFP::RAB-5 signal is brightest near theapical membrane and decreases to the basal side, whereas mCherry::RAB-7 shows a peak moredistant to the gut lumen. In sand-1(ok1963), both signals are equally distributed across the gutcells, reflecting a loss of normal localization. (H) Vesicle size increase in knockdowns of HOPS-specific subunits vps-33.1, vps-39, and vps-41. Plots show 25th–75th percentile box, withmedian and whiskers indicating minimal and maximal values, respectively. Significantly largerRAB-5–positive vesicles are found in vps-33.1(RNAi) (p = 8.2E-15), vps-39(RNAi) (p = 8.2E-16),and vps-41(RNAi) (p = 5.9E-18) compared with wild-type (N = 6). (I) GFP-RAB-5 and mCherry-RAB-7 colocalize in HOPS-specific knockdown worms. Colocalization coefficients were measured	TRAIN	GRAPHICS,LINECHART	False	False	False	False	False	False	1	daniela		True		1
3014	5e5f125bde000f09242e3fe6	tinman	/tinman/p25273556/25273556/5_2/006.jpg	FIGURE 2:  HOPS subunits have a role in late endosome/lysosome fusion. Analysis of GFP-RAB-5 and mCherry-RAB-7 simultaneously expressed in gut cells. (A) Wild-type worms withGFP-RAB-5 signal in small vesicles along the lumen and dispersed throughout the rest of thecell. (B) mCherry::RAB-7 signal in larger structures more centrally in the cell. (C) In sand-1(ok1963) gut cells, GFP::RAB-5 forms enlarged endosomes and aggregations of vesicles inlarge, grape-like structures. (D) mCherry::RAB-7 is dispersed and forms bright, dot-likeaggregates. (E, F) vps-41(RNAi) causes formation of late endosomes/lysosomes withcolocalization of GFP::RAB-5 and mCherry::RAB-7 signal in 60% of worms (indicated by arrows).(G) Profile plots across intestine. Brightness intensities were measured in a 200-pixel-wide stripeacross gut pictures as shown in A–F. The length of the graphs is 400 pixels and corresponds tothe width of the gut (indicated as distance on the x-axis; note that the gut lumen is centered at200 pixels in these plots, apical membranes are directly adjacent to the lumen on both sides,and basal membranes are on the left and right). Curves from five worms were averaged andnormalized to minimal (background outside the cell) and maximal values. The averagebackground inside the cell is indicated by a hatched line and is similar to the value in the centerof the graph, where the gut lumen lies. In wild type, GFP::RAB-5 signal is brightest near theapical membrane and decreases to the basal side, whereas mCherry::RAB-7 shows a peak moredistant to the gut lumen. In sand-1(ok1963), both signals are equally distributed across the gutcells, reflecting a loss of normal localization. (H) Vesicle size increase in knockdowns of HOPS-specific subunits vps-33.1, vps-39, and vps-41. Plots show 25th–75th percentile box, withmedian and whiskers indicating minimal and maximal values, respectively. Significantly largerRAB-5–positive vesicles are found in vps-33.1(RNAi) (p = 8.2E-15), vps-39(RNAi) (p = 8.2E-16),and vps-41(RNAi) (p = 5.9E-18) compared with wild-type (N = 6). (I) GFP-RAB-5 and mCherry-RAB-7 colocalize in HOPS-specific knockdown worms. Colocalization coefficients were measured	TRAIN	GRAPHICS,LINECHART	False	False	False	False	False	False	1	daniela		True		1
