img,img_path,modality,higher_modality
PMC5551131___ijerph-14-00693-g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551131___ijerph-14-00693-g007.jpg,map,GRAPHICS
PMC5551186___ijerph-14-00748-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551186___ijerph-14-00748-g004.jpg,map,GRAPHICS
PMC5551186___ijerph-14-00748-g008.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551186___ijerph-14-00748-g008.jpg,map,GRAPHICS
PMC5551216___ijerph-14-00778-g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551216___ijerph-14-00778-g007.jpg,map,GRAPHICS
PMC5551256___ijerph-14-00818-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551256___ijerph-14-00818-g001.jpg,map,GRAPHICS
PMC5551264___ijerph-14-00826-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5551264___ijerph-14-00826-g003.jpg,map,GRAPHICS
PMC5580570___ijerph-14-00866-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580570___ijerph-14-00866-g001.jpg,map,GRAPHICS
PMC5580578___ijerph-14-00874-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580578___ijerph-14-00874-g001.jpg,map,GRAPHICS
PMC5580590___ijerph-14-00886-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580590___ijerph-14-00886-g001.jpg,map,GRAPHICS
PMC5580627___ijerph-14-00925-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580627___ijerph-14-00925-g003.jpg,map,GRAPHICS
PMC5580639___ijerph-14-00937-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580639___ijerph-14-00937-g005.jpg,map,GRAPHICS
PMC5580639___ijerph-14-00937-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5580639___ijerph-14-00937-g006.jpg,map,GRAPHICS
PMC5602804___gr1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5602804___gr1.jpg,map,GRAPHICS
PMC5613329___12889_2017_4762_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5613329___12889_2017_4762_Fig1_HTML.jpg,map,GRAPHICS
PMC5615531___ijerph-14-00994-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5615531___ijerph-14-00994-g001.jpg,map,GRAPHICS
PMC5615539___ijerph-14-01002-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5615539___ijerph-14-01002-g002.jpg,map,GRAPHICS
PMC5615539___ijerph-14-01002-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5615539___ijerph-14-01002-g003.jpg,map,GRAPHICS
PMC5615560___ijerph-14-01023-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5615560___ijerph-14-01023-g001.jpg,map,GRAPHICS
PMC5622414___12889_2017_4765_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5622414___12889_2017_4765_Fig2_HTML.jpg,map,GRAPHICS
PMC5664615___ijerph-14-01114-g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664615___ijerph-14-01114-g007.jpg,map,GRAPHICS
PMC5664615___ijerph-14-01114-g015.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664615___ijerph-14-01114-g015.jpg,map,GRAPHICS
PMC5664651___ijerph-14-01150-g002a.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664651___ijerph-14-01150-g002a.jpg,map,GRAPHICS
PMC5664656___ijerph-14-01155-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664656___ijerph-14-01155-g004.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g001.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g002.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g003.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g004.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g005.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g006.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g009.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g010.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g010.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g013.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g013.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g014.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g014.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g017.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g017.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g018.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g018.jpg,map,GRAPHICS
PMC5664696___ijerph-14-01195-g019.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5664696___ijerph-14-01195-g019.jpg,map,GRAPHICS
PMC5671970___fpubh-05-00290-g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5671970___fpubh-05-00290-g004.jpg,map,GRAPHICS
PMC5696776___12889_2017_4906_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5696776___12889_2017_4906_Fig2_HTML.jpg,map,GRAPHICS
PMC5707981___ijerph-14-01342-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5707981___ijerph-14-01342-g003.jpg,map,GRAPHICS
PMC5708054___ijerph-14-01415-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/map/PMC5708054___ijerph-14-01415-g001.jpg,map,GRAPHICS
PMC1468403___1471-2458-6-108-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC1468403___1471-2458-6-108-3.jpg,pie,GRAPHICS
PMC1468403___1471-2458-6-108-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC1468403___1471-2458-6-108-4.jpg,pie,GRAPHICS
PMC1852308___1471-2458-7-47-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC1852308___1471-2458-7-47-1.jpg,pie,GRAPHICS
PMC1852308___1471-2458-7-47-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC1852308___1471-2458-7-47-2.jpg,pie,GRAPHICS
PMC1959364___pgen.0030148.g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC1959364___pgen.0030148.g001.jpg,pie,GRAPHICS
PMC2242799___1471-2458-7-322-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2242799___1471-2458-7-322-1.jpg,pie,GRAPHICS
PMC2375881___1755-8166-1-6-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2375881___1755-8166-1-6-5.jpg,pie,GRAPHICS
PMC2375881___1755-8166-1-6-6.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2375881___1755-8166-1-6-6.jpg,pie,GRAPHICS
PMC2533326___1471-2458-8-269-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2533326___1471-2458-8-269-1.jpg,pie,GRAPHICS
PMC2533326___1471-2458-8-269-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2533326___1471-2458-8-269-2.jpg,pie,GRAPHICS
PMC2680828___1471-2458-9-117-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2680828___1471-2458-9-117-5.jpg,pie,GRAPHICS
PMC2819785___ijerph-07-00203f1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2819785___ijerph-07-00203f1.jpg,pie,GRAPHICS
PMC2883595___pgen.1000983.g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2883595___pgen.1000983.g001.jpg,pie,GRAPHICS
PMC2898039___ijerph-07-02101f4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC2898039___ijerph-07-02101f4.jpg,pie,GRAPHICS
PMC3025937___1471-2350-12-6-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3025937___1471-2350-12-6-5.jpg,pie,GRAPHICS
PMC3087681___1471-2458-11-216-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3087681___1471-2458-11-216-1.jpg,pie,GRAPHICS
PMC3114724___1471-2458-11-301-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3114724___1471-2458-11-301-1.jpg,pie,GRAPHICS
PMC3130673___1471-2458-11-423-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3130673___1471-2458-11-423-3.jpg,pie,GRAPHICS
PMC3138036___ijerph-08-02491f1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3138036___ijerph-08-02491f1.jpg,pie,GRAPHICS
PMC3138036___ijerph-08-02491f2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3138036___ijerph-08-02491f2.jpg,pie,GRAPHICS
PMC3210590___ijerph-08-03938f1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3210590___ijerph-08-03938f1.jpg,pie,GRAPHICS
PMC3245306___pgen.1002430.g008.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3245306___pgen.1002430.g008.jpg,pie,GRAPHICS
PMC3259064___1471-2350-12-169-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3259064___1471-2350-12-169-1.jpg,pie,GRAPHICS
PMC3287560___1471-2458-11-S6-S7-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3287560___1471-2458-11-S6-S7-2.jpg,pie,GRAPHICS
PMC3326701___1471-2458-12-240-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3326701___1471-2458-12-240-1.jpg,pie,GRAPHICS
PMC3367281___ijerph-09-00831-g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3367281___ijerph-09-00831-g009.jpg,pie,GRAPHICS
PMC3398326___1471-2458-12-84-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3398326___1471-2458-12-84-3.jpg,pie,GRAPHICS
PMC3398326___1471-2458-12-84-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3398326___1471-2458-12-84-4.jpg,pie,GRAPHICS
PMC3406952___1471-2458-12-501-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3406952___1471-2458-12-501-5.jpg,pie,GRAPHICS
PMC3418579___fgene-03-00152-g0001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3418579___fgene-03-00152-g0001.jpg,pie,GRAPHICS
PMC3490827___1471-2458-12-709-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3490827___1471-2458-12-709-1.jpg,pie,GRAPHICS
PMC3538520___1471-2458-12-942-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3538520___1471-2458-12-942-2.jpg,pie,GRAPHICS
PMC3538703___1471-2458-12-1054-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3538703___1471-2458-12-1054-4.jpg,pie,GRAPHICS
PMC3539722___fgene-03-00310-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3539722___fgene-03-00310-g002.jpg,pie,GRAPHICS
PMC3543160___1471-2458-12-1105-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3543160___1471-2458-12-1105-1.jpg,pie,GRAPHICS
PMC3565904___1471-2458-13-51-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3565904___1471-2458-13-51-1.jpg,pie,GRAPHICS
PMC3577494___1471-2458-13-86-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3577494___1471-2458-13-86-1.jpg,pie,GRAPHICS
PMC3633797___ijph-42-272f3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3633797___ijph-42-272f3.jpg,pie,GRAPHICS
PMC3633804___ijph-42-326f2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3633804___ijph-42-326f2.jpg,pie,GRAPHICS
PMC3633804___ijph-42-326f3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3633804___ijph-42-326f3.jpg,pie,GRAPHICS
PMC3688553___pgen.1003594.g004.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3688553___pgen.1003594.g004.jpg,pie,GRAPHICS
PMC3700884___1471-2458-13-549-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3700884___1471-2458-13-549-1.jpg,pie,GRAPHICS
PMC3717737___ijerph-10-02282-g003.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3717737___ijerph-10-02282-g003.jpg,pie,GRAPHICS
PMC3774439___ijerph-10-03296-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3774439___ijerph-10-03296-g001.jpg,pie,GRAPHICS
PMC3774447___ijerph-10-03435-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3774447___ijerph-10-03435-g001.jpg,pie,GRAPHICS
PMC3893427___1471-2458-14-23-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3893427___1471-2458-14-23-1.jpg,pie,GRAPHICS
PMC3893427___1471-2458-14-23-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3893427___1471-2458-14-23-2.jpg,pie,GRAPHICS
PMC3907296___pgen.1004115.g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3907296___pgen.1004115.g002.jpg,pie,GRAPHICS
PMC3924445___ijerph-11-00296-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3924445___ijerph-11-00296-g002.jpg,pie,GRAPHICS
PMC3931350___1471-2458-14-131-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3931350___1471-2458-14-131-2.jpg,pie,GRAPHICS
PMC3945577___ijerph-11-01914-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3945577___ijerph-11-01914-g006.jpg,pie,GRAPHICS
PMC3945577___ijerph-11-01914-g007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3945577___ijerph-11-01914-g007.jpg,pie,GRAPHICS
PMC3945577___ijerph-11-01914-g008.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3945577___ijerph-11-01914-g008.jpg,pie,GRAPHICS
PMC3945577___ijerph-11-01914-g009.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3945577___ijerph-11-01914-g009.jpg,pie,GRAPHICS
PMC3987009___ijerph-11-02865-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC3987009___ijerph-11-02865-g002.jpg,pie,GRAPHICS
PMC4012528___1471-2458-14-377-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4012528___1471-2458-14-377-3.jpg,pie,GRAPHICS
PMC4033008___fpubh-02-00048-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4033008___fpubh-02-00048-g002.jpg,pie,GRAPHICS
PMC4073172___1471-2458-14-607-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4073172___1471-2458-14-607-1.jpg,pie,GRAPHICS
PMC4073172___1471-2458-14-607-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4073172___1471-2458-14-607-2.jpg,pie,GRAPHICS
PMC4098023___fpubh-02-00083-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4098023___fpubh-02-00083-g002.jpg,pie,GRAPHICS
PMC4113891___ijerph-11-07508-g012.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4113891___ijerph-11-07508-g012.jpg,pie,GRAPHICS
PMC4143832___ijerph-11-07767-g005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4143832___ijerph-11-07767-g005.jpg,pie,GRAPHICS
PMC4143832___ijerph-11-07767-g006.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4143832___ijerph-11-07767-g006.jpg,pie,GRAPHICS
PMC4202784___fpubh-02-00196-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4202784___fpubh-02-00196-g002.jpg,pie,GRAPHICS
PMC4203870___12889_2014_7166_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4203870___12889_2014_7166_Fig2_HTML.jpg,pie,GRAPHICS
PMC4211542___fpubh-02-00202-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4211542___fpubh-02-00202-g002.jpg,pie,GRAPHICS
PMC4228321___1471-2458-13-1048-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4228321___1471-2458-13-1048-1.jpg,pie,GRAPHICS
PMC4228321___1471-2458-13-1048-2.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4228321___1471-2458-13-1048-2.jpg,pie,GRAPHICS
PMC4228321___1471-2458-13-1048-3.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4228321___1471-2458-13-1048-3.jpg,pie,GRAPHICS
PMC4228321___1471-2458-13-1048-4.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4228321___1471-2458-13-1048-4.jpg,pie,GRAPHICS
PMC4228321___1471-2458-13-1048-5.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4228321___1471-2458-13-1048-5.jpg,pie,GRAPHICS
PMC4232635___12889_2013_7224_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4232635___12889_2013_7224_Fig1_HTML.jpg,pie,GRAPHICS
PMC4246570___12889_2014_7286_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4246570___12889_2014_7286_Fig3_HTML.jpg,pie,GRAPHICS
PMC4251133___1471-2458-14-S3-S5-1.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4251133___1471-2458-14-S3-S5-1.jpg,pie,GRAPHICS
PMC4260224___fpubh-02-00266-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4260224___fpubh-02-00266-g001.jpg,pie,GRAPHICS
PMC4260224___fpubh-02-00266-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4260224___fpubh-02-00266-g002.jpg,pie,GRAPHICS
PMC4276625___ijerph-11-12473-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4276625___ijerph-11-12473-g001.jpg,pie,GRAPHICS
PMC4301023___fgene-05-00462-g0005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4301023___fgene-05-00462-g0005.jpg,pie,GRAPHICS
PMC4308830___12889_2014_1338_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4308830___12889_2014_1338_Fig1_HTML.jpg,pie,GRAPHICS
PMC4308830___12889_2014_1338_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4308830___12889_2014_1338_Fig2_HTML.jpg,pie,GRAPHICS
PMC4314765___12889_2015_1443_Fig1_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4314765___12889_2015_1443_Fig1_HTML.jpg,pie,GRAPHICS
PMC4314765___12889_2015_1443_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4314765___12889_2015_1443_Fig3_HTML.jpg,pie,GRAPHICS
PMC4314765___12889_2015_1443_Fig4_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4314765___12889_2015_1443_Fig4_HTML.jpg,pie,GRAPHICS
PMC4369832___12889_2015_1597_Fig3_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4369832___12889_2015_1597_Fig3_HTML.jpg,pie,GRAPHICS
PMC4369832___12889_2015_1597_Fig4_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4369832___12889_2015_1597_Fig4_HTML.jpg,pie,GRAPHICS
PMC4377937___ijerph-12-02870-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4377937___ijerph-12-02870-g001.jpg,pie,GRAPHICS
PMC4377937___ijerph-12-02870-g002.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4377937___ijerph-12-02870-g002.jpg,pie,GRAPHICS
PMC4411658___12889_2015_1689_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4411658___12889_2015_1689_Fig2_HTML.jpg,pie,GRAPHICS
PMC4464847___CMMM2015-680434.007.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4464847___CMMM2015-680434.007.jpg,pie,GRAPHICS
PMC4469784___CMMM2015-894171.005.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4469784___CMMM2015-894171.005.jpg,pie,GRAPHICS
PMC4483670___ijerph-12-05758-g001.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4483670___ijerph-12-05758-g001.jpg,pie,GRAPHICS
PMC4491259___12889_2015_1946_Fig2_HTML.jpg,chart_icpr2020/ICPR2020_CHARTINFO_UB_PMC_TRAIN_v1.21/images/pie/PMC4491259___12889_2015_1946_Fig2_HTML.jpg,pie,GRAPHICS
