"1752-0509-5-44-7	Comparison of different methods applied to the T cell receptor signaling network with NF κ B as the output . (a) Importance values obtained by single-node deletion of original nodes. (b) Importance values obtained by single-node deletion of complementary nodes. (c) Prediction accuracy. Rectangles indicate the importance values or prediction accuracy obtained by the ESM measure", circles represent the simple path measure, diamonds denote the  SigFlux  measure, and triangles show the betweenness centrality measure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1752-1947-1-68-1	A 53-year-old man with reported seizures was evaluated. (A) Head CT without contrast medium reveals a round left occipital mass lesion (arrow) with hyperdense margins and a hypodense center. (B) A T-2-weighted head MRI image without contrast shows a mass (arrow) with high central signal intensity", a ring of heterogeneous peripheral signal intensity similar to that of the brain parenchyma, and a surrounding area of bright signal in the white-matter tracts. (C) On the contrast-enhanced T-1-weighted head MRI image, the mass has low signal intensity centrally that suggests the presence of fluid, and is surrounded by an enhancement ring, beyond which extends an area of low signal that indicates edema.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1752-1947-2-103-2	Fluorescein angiograms of the left eye . (A) Fluorescein angiogram in the early phase showing hypofluorescence at the optic pit and many hyperfluorescence spots can be seen in the macular lesion.(B) The hypofluorescence at the optic pit and glial tissue turned to hyperfluorescence with weak dye leakage in the late phase.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1752-1947-4-87-3	Digital subtraction angiography of the superior mesenteric artery after the placement of a metallic endoprosthesis . (A) The lateral arteriogram shows the final position of the endoprosthesis at the proximal part of the superior mesenteric artery (black arrows) with a complete re-canalization of its true lumen. (B) The posteroanterior arteriogram further demonstrates the reopening of the accessory right hepatic artery (black arrows).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1752-1947-5-68-1	Brain MRI scan with venography . A brain MRI scan showing normal morphology", ventricular dimensions and venous drainage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1753-4631-1-5-8	Example of COM (a.) and COP (b.) signals recorded simultaneously  in a subject 74 years old during quiet stance in a 2-minutes trial; displacements measured in millimeters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1756-0500-2-150-1	Intersection of MPSS tags and TARs from tiling microarray for  Arabidopsis  and rice . Figure 1A shows the percentage of transcripts that are identified by both the technologies. GATC-TARs represent the percentage over the subset of TARs that contain at least one GATC motif", the recognition site for the anchoring enzyme DpnII used in MPSS sequencing protocol. Figure 1B shows the distribution in percentage of the transcripts that are identified by both the technologies among five classes of genomic features,  viz . exon, anti-exon, intron, anti-intron and intergenic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1756-0500-2-66-1	SNaPshot detection of four common hotspot mutations in the  PIK3CA  gene . ( A-E ) SNaPshot results obtained from the analysis of bladder tumor-derived cell line DNAs illustrating ( A ) wildtype", ( B ) E542K, ( C ) E545G, ( D ) E545K and ( E ) H1047R electropherogram patterns. ( F ) SNaPshot detection of an E542K codon mutation in DNA extracted from a formalin-fixed paraffin embedded seborrheic keratosis sample. Bases are represented by the following colours: A = green; C = black; G = blue; T = red. Orange peaks (S) represent the internal Genescan-120LIZ size standards. All DNAs were extracted using a QIAmp DNA kit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1756-3305-3-29-2	Axial T2-weighted MRI of the daughter showing multiple", very small calcifications throughout the cerebrum in both white and gray matter, sparing the cerebellum . These lesions were felt to be most consistent with a prior, inactive granulomatous process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1756-3305-3-49-2	NIRS age and species predictions for wild-caught mosquitoes . Panel A indicates that 92% of all the wild mosquitoes were  An. gambiae s.s . as predicted by NIRS. The dotted line in panel A is the classification cut off point for  An. gambiae s.s . and  An. arabiensis  as predicted by NIRS ( < 1.5 for  An. arabiensis  and  > 1.5 for  An. gambiae s.s. ). Panel B shows the predicted cumulative age structure of wild mosquitoes from Njage collected in two consecutive nights.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1757-1626-0002-0000006797-001	Coronary angiography yielded total occlusion of right coronary artery proximally. The distal part of the artery was perfused by a wide network of anastomotic branches interconnected to the proximal part of right coronary artery  (A) . The second attempt to visualize the right coronary artery resulted in dissection of the vessel distal to the total occlusion  (B) . A lesion in the proximal left anterior descending artery was also noted. The lesion compromised the 90% of the arterial lumen diameter  (C) .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1758-5996-1-3-1	Evaluation of peripheral insulin sensitivity and  β -cell function in patients by HOMA2 model . These graphs show:  (A)  significant increase of HOMA-IR values  (A) ", decreased  β -cell-function  (B) , and decreased peripheral insulin sensitivity  (C)  in IIB group when compared with IA group. IIA group of patients also exhibited decreased peripheral insulin sensitivity, compared with IA group  (C) . The values are mean  ±  SD.  a significantly different  vs  IA;  b vs  IB.  p  <  0.05.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ar1872-5	Overview on local bone turnover in tumor necrosis factor transgenic mice. (a) Schematic overview of a healthy joint with only scarce osteoblasts (cubic-shaped blue cells) and osteoclasts (multinucleated red cells) in cortical bone channels and the endosteal bone surface. (b) In arthritis", synovial inflammatory tissue comprised of synovial fibroblasts (yellow spindle-shaped cells), macrophages (purple cells), T cells (green cells), B cells (dark blue cells) and other cells invade the subchondral bone and trigger massive local osteoclastogenesis and  ��  as a reactive process  ��  osteoblastogenesis. Also, osteoclast and osteoblast accumulation occurs in cortical bone channels but not at the endosteal bone surface distant from synovitis. (c) TNF blockade efficiently diminishes bone erosion and suppresses osteoclastogenesis in subchondral bone erosions and cortical bone channels. In contrast, enhanced osteoblast activity can be detected in both regions, suggesting an increased reparative response when TNF is blocked. (d) Receptor activator of NF- κ B ligand blockade inhibits bone erosion but not synovitis. Osteoclastogenesis is efficiently blocked in all compartments but, in contrast to anti-TNF, osteoblasts are also massively reduced. OPG, osteoprotegerin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ar2390-6	CD69", CD18 and CD49d blockade resulted in reduced TNF- α  in Tck co-cultures and rheumatoid synovium culture.  (a)  CD4 + CD45RO +  cells were fixed after 8 days of cytokine stimulation with 1% paraformaldehyde and then co-incubated with blocking antibodies against CD18 and CD69, as described in Materials and methods. Cytokine-activated T (Tck) cells were co-cultured with fresh monocytes at a ratio of 8:1. Supernatants were harvested after 18 hours and TNF-a production measured by ELISA. This figure represents three experiments conducted in different donors.  (b)  Rheumatoid arthritis (RA) synovial cell mononuclear cells from RA donor 2 (see Table 3) were cultured in triplicate in the presence of antibodies against CD69, CD18, or CD49d for 24 hours, as described in Materials and methods. Supernatants were harvested and spontaneous TNF- α  production was measured using ELISA. ** P  <  0.01 and * P  <  0.05, as assessed by one-way analysis of variance with  post hoc  Bonferroni correction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cc5093-3	Number of closely adherent leucocytes (sticker) in V1  (a)  and V3  (b)  venules. * p  <  0.05 versus control; # p  <  0.05 versus LPS. APC", activated protein C-only group; LPS, lipopolysaccharide-only group; LPS + APC, activated protein C-treated endotoxaemic group.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gb-2008-9-1-r13-2	Receiver operating characteristics . To assess the ability of the proposed method to detect genomic regions with biased gene expression", we determined its ROC curve for different SNRs, aberration sizes and proportions of non-influenced genes (Materials and methods and also Figure 1). This figure ( ��   = 0.1) represents an excerpt from the full set of results (Additional file 1). Key observations: (1) the proposed method exhibits stronger detection performance than the control method (CGHseg); (2) the improvement is present throughout, but is particularly pronounced for low to intermediate SNRs. We conclude that the proposed method exhibits a better trade-off between sensitivity and specificity, especially under expression data-like conditions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gb-2011-12-1-r6-5	Exclusive expression of the exons of the 3' partner genes taking part in the fusions . Exonic expression of  CEP250  in  ZMYND8 - CEP250  (upper)",  ENSG00000236127  in  CSE1L-ENSG00000236127  (second from top),  GSDMB  in  TATDN1 - GSDMB  (second from bottom) and  BCAS4  in  BCAS3 - BCAS4  (lower) is indicated by sequencing coverage (red). Copy number changes measured by aCGH (black dots) in reference to normal copy number (horizontal grey line) and fusion break points (vertical grey line) are indicated. Chromosomal positions and transcript structures are shown below the aCGH data. Transcript structures above and below chromosome coordinates denote forward and reverse strand, respectively.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IJBI2010-535329.009	(a) B1", B2, B3, and B4 are the corresponding reference points. (b) The occlusal plane fitted to the four reference points.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IJBI2010-582760.009	Parameters used: (b)  n  = 60",  α  = 130,  α  = 4 ,  β  = 100,  θ  = 0.1,  γ  = 0.8,  d 1  = 0.15,    = 6,  �  = 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1423-0127-16-104-1	Expression of TASK-1 during chick heart development by RT-PCR . A: amino acid sequence alignment of pore regions of TASK-1 with all human TASK channels. B: TASK-1 and TASK-3 RT-PCR: Lane 0 shows 1 Kb DNA markers. Lane 1-6 as indicated at bottom (see text for definition). GAPDH expression was used as a reference and was equivalent in all samples after 25 to 40 cycle two step RT-PCR amplification. The size of cDNA products are indicated on the right hand and the developmental stages are labeled at the bottom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2091-11-41-7	FRET between CPM-MtTOP1-K524C and fluorescein labeled oligonucleotides . Increase in fluorescein fluorescence (520 nm) was observed when CPM-MtTOP1-K524C was titrated with increasing concentrations of oligo internally labeled with fluorescein indicating the occurrence of FRET  (A) . Little or no increase in fluorescein fluorescence was observed when titrations were carried out with oligo labeled at the 3' end  (B)  or the 5' end  (C) .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2105-11-546-2	Simulation study results . Results of transformations on simulated data. a) A single simulated sample is shown as a series of bivariate dot plot projections. Data are presented on the original scale (top row)", and on the scale of the inverse biexponential transform (bottom row). Points represent individual events. b) Boxplots representing the distribution of misclassification rates of  flowMerge  models with K = 9 components fitted to the simulated data set under different transformations. c) Intra-cluster variability measured as the total sum of squared deviations for metaclustered populations identified by  flowMerge  under different transformations. d) Example bivariate projections of metaclusters for untransformed data (top row), default biexponential (second row), optimized biexponential (third row), optimized generalized arcsinh (fourth row), and default generalized arcsinh (fifth row). Corresponding metaclusters were selected where possible. Metaclusters are labeled as +/+, -/-, -/+ for artificial markers A and B. Ellipses represent 90th quantile contours of subpopulations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2105-4-65-5	Extraction of CRM sequences using local word frequency algorithm.  ( A - D ) The statistical LWF profiles (  ) are compared with the conservation profiles (PIP) constructed for loci of several developmental genes of  D. melanogaster . Map of functional CRM regions (deletion analysis data) is given on the bottom of each panel. Correlation ( cc ) between the statistical (blue line) and the conservation profiles (green line) was measured for the entire locus sequence (see Table  1 ). Notice that we put percent of sequence identity to zero in exons (yellow bars in the functional map)", thus penalizing the correlation value if the word frequency algorithm produced positive score in these regions (see  B ).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2105-7-389-6	Number of   -intervals for various reduced alphabets . Numbers of   -intervals for       [1", 20] of different length for various reduced alphabets. We built the enhanced suffix array with sequences from the RCSB protein data bank (PDB) (total sequence length 4,264,239 bytes). The used reduced amino acid alphabets are given in Figure 8. Note that we limited the interval lengths in the figures to 5,000 to prevent distortion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1471-2105-7-51-1	A schematic showing the problem of finding PAGs", existing methods to solve the problem, and the principle of our solution. (a) A compound alters the expression of PAGs in a cell. The change in gene expression then propagates to other genes through the gene network, but genome wide expression analysis only shows a number of expression changes. Thus PAGs cannot be distinguished from their secondary effects from the micro-array data. The CutTree algorithm ranks the genes according to micro-array experiments and identifies the PAGs. (b) To find drug targets, different strategies can be used. With a network identification method (left), the structure and dynamics of the underlying cellular network is identified, and the targets of a compound can be calculated. A random search (middle) can be performed by extending the expression library until the knockout genes coincides with the targets. CutTree (right) infers multiple targets using a small number of experiments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
