ID,FIG_NAME,MODALITY,HIGH_MODALITY
3893,1472-6890-3-2-1-4,DMLI,MICROSCOPY
3894,1472-6890-3-2-1-5,DMFL,MICROSCOPY
3895,1472-6890-3-2-1-6,DMFL,MICROSCOPY
3896,1472-6890-6-1-1-1,DMLI,MICROSCOPY
3897,1472-6890-6-1-1-2,DMLI,MICROSCOPY
3898,1472-6890-6-1-1-3,DMLI,MICROSCOPY
3899,1472-6890-6-1-1-4,DMLI,MICROSCOPY
3900,1472-6904-7-1-6-1,GFIG,GRAPHICS
3901,1472-6904-7-1-6-2,GFIG,GRAPHICS
3902,1472-6904-7-1-6-3,GFIG,GRAPHICS
3903,1472-6904-7-1-6-4,GFIG,GRAPHICS
3904,1472-6920-7-32-6-1,GSCR,OTHER
3905,1472-6920-7-32-6-2,GSCR,OTHER
3906,1472-6920-7-32-6-3,GNCP,OTHER
3907,1472-6947-11-54-8-1,DRMR,ORGANISMS
3908,1472-6947-11-54-8-2,DRMR,ORGANISMS
3909,1472-6947-11-54-8-3,DRMR,ORGANISMS
3910,1472-6947-11-54-8-4,DMFL,MICROSCOPY
3911,1472-6947-11-54-8-5,GFIG,GRAPHICS
3912,1472-6947-11-54-8-6,DMFL,MICROSCOPY
3913,1472-6947-8-22-3-1,GFIG,GRAPHICS
3914,1472-6947-8-22-3-2,GFIG,GRAPHICS
3915,1472-6947-8-22-3-3,GFIG,GRAPHICS
3916,1472-6947-8-22-3-4,GFIG,GRAPHICS
3917,1472-6947-8-22-3-5,GFIG,GRAPHICS
3918,1475-2840-10-59-2-1,GFIG,GRAPHICS
3919,1475-2840-10-59-2-2,GFIG,GRAPHICS
3920,1475-2840-10-59-2-3,GFIG,GRAPHICS
3921,1475-2840-10-59-2-4,DMLI,MICROSCOPY
3922,1475-2840-10-59-2-5,DMLI,MICROSCOPY
3923,1475-2840-10-59-2-6,DMLI,MICROSCOPY
3924,1475-2840-5-7-1-1,DRMR,ORGANISMS
3925,1475-2840-5-7-1-2,DRMR,ORGANISMS
3926,1475-2840-5-7-1-3,DVDM,ORGANISMS
3927,1475-2840-5-7-1-4,DRMR,ORGANISMS
3928,1475-2840-8-32-1-1,GFIG,GRAPHICS
3929,1475-2840-8-32-1-2,GFIG,GRAPHICS
3930,1475-2840-8-32-3-1,GFIG,GRAPHICS
3931,1475-2840-8-32-3-2,GFIG,GRAPHICS
3932,1475-2840-8-32-3-3,GFIG,GRAPHICS
3933,1475-2840-8-32-3-4,GFIG,GRAPHICS
3934,1475-2840-8-32-5-1,GGEL,EXPERIMENTAL
3935,1475-2840-8-32-5-2,GFIG,GRAPHICS
3936,1475-2840-9-73-5-1,GGEL,EXPERIMENTAL
3937,1475-2840-9-73-5-2,GGEL,EXPERIMENTAL
3938,1475-2840-9-73-5-3,GFIG,GRAPHICS
3939,1475-2840-9-73-5-4,GFIG,GRAPHICS
3940,1475-2859-10-27-2-1,GFIG,GRAPHICS
3941,1475-2859-10-27-2-2,GFIG,GRAPHICS
3942,1475-2859-10-27-2-3,GFIG,GRAPHICS
3943,1475-2859-10-27-2-4,GFIG,GRAPHICS
3944,1475-2859-10-65-4-1,GFIG,GRAPHICS
3945,1475-2859-10-65-4-2,GFIG,GRAPHICS
3952,1475-2859-8-24-3-1,GFIG,GRAPHICS
3953,1475-2859-8-24-3-2,GFIG,GRAPHICS
3954,1475-2859-8-24-3-3,GFIG,GRAPHICS
3955,1475-2859-8-24-3-4,GFIG,GRAPHICS
3956,1475-2859-8-24-3-5,GFIG,GRAPHICS
3957,1475-2859-8-24-3-6,GFIG,GRAPHICS
3958,1475-2859-8-24-3-7,GFIG,GRAPHICS
3959,1475-2859-8-24-6-1,GFIG,GRAPHICS
3960,1475-2859-8-24-6-2,GFIG,GRAPHICS
3961,1475-2859-8-24-6-3,GFIG,GRAPHICS
3962,1475-2859-8-24-6-4,GFIG,GRAPHICS
3963,1475-2859-8-24-6-5,GFIG,GRAPHICS
3964,1475-2859-8-24-7-1,GFIG,GRAPHICS
3965,1475-2859-8-24-7-2,GFIG,GRAPHICS
3966,1475-2859-8-24-7-3,GFIG,GRAPHICS
3967,1475-2859-8-24-7-4,GFIG,GRAPHICS
3968,1475-2859-8-43-1-1,GTAB,OTHER
3969,1475-2859-8-43-1-2,GFIG,GRAPHICS
3970,1475-2859-8-48-5-1,DMFL,MICROSCOPY
3971,1475-2859-8-48-5-2,DMFL,MICROSCOPY
3972,1475-2859-8-48-5-3,DMFL,MICROSCOPY
3973,1475-2859-8-48-5-4,DMEL,MICROSCOPY
3974,1475-2859-8-48-5-5,DMFL,MICROSCOPY
3975,1475-2859-8-48-5-6,DMFL,MICROSCOPY
3976,1475-2859-8-48-5-7,DMTR,MICROSCOPY
3977,1475-2859-8-48-5-8,DMTR,MICROSCOPY
3978,1475-2859-9-20-7-1,GGEL,EXPERIMENTAL
3979,1475-2859-9-20-7-2,GGEL,EXPERIMENTAL
3980,1475-2859-9-20-7-3,GGEL,EXPERIMENTAL
3981,1475-2859-9-20-7-4,GGEL,EXPERIMENTAL
3982,1475-2859-9-20-7-5,GGEL,EXPERIMENTAL
3983,1475-2859-9-50-5-1,GFIG,GRAPHICS
3984,1475-2859-9-50-5-2,GFIG,GRAPHICS
3985,1475-2859-9-50-5-3,GFIG,GRAPHICS
3986,1475-2859-9-50-5-4,GGEN,MOLECULAR
3987,1475-2859-9-50-5-5,GSYS,OTHER
3988,1475-2859-9-86-6-1,GFIG,GRAPHICS
3989,1475-2859-9-86-6-2,GFIG,GRAPHICS
3990,1475-2859-9-86-6-3,GFIG,GRAPHICS
3991,1475-2867-10-32-3-1,GGEL,EXPERIMENTAL
3992,1475-2867-10-32-3-2,GGEL,EXPERIMENTAL
3993,1475-2867-10-32-3-3,GGEL,EXPERIMENTAL
3994,1475-2867-10-32-3-4,GFIG,GRAPHICS
3995,1475-2867-10-32-5-1,GFIG,GRAPHICS
3996,1475-2867-10-32-5-2,GGEL,EXPERIMENTAL
3997,1475-2867-10-32-6-1,GFIG,GRAPHICS
3998,1475-2867-10-32-6-2,GFIG,GRAPHICS
3999,1475-2867-10-32-6-3,GGEL,EXPERIMENTAL
4000,1475-2867-3-2-2-1,GGEL,EXPERIMENTAL
4001,1475-2867-3-2-2-2,GFIG,GRAPHICS
4002,1475-2867-3-2-2-3,GFIG,GRAPHICS
4003,1475-2867-6-22-3-1,GFIG,GRAPHICS
4004,1475-2867-6-22-3-2,DMLI,MICROSCOPY
4005,1475-2867-6-22-3-3,GGEL,EXPERIMENTAL
4006,1475-2867-6-22-3-4,GGEL,EXPERIMENTAL
4007,1475-2867-6-7-2-1,GGEL,EXPERIMENTAL
4008,1475-2867-6-7-2-2,GGEL,EXPERIMENTAL
4009,1475-2867-6-7-2-3,GFIG,GRAPHICS
4010,1475-2867-6-7-2-4,GGEL,EXPERIMENTAL
4011,1475-2867-7-16-1-1,DMEL,MICROSCOPY
4012,1475-2867-7-16-1-2,DMEL,MICROSCOPY
4013,1475-2867-7-16-1-3,DMEL,MICROSCOPY
4014,1475-2867-7-16-1-4,DMTR,MICROSCOPY
4015,1475-2867-7-16-2-1,DMFL,MICROSCOPY
4016,1475-2867-7-16-2-2,DMFL,MICROSCOPY
4017,1475-2867-7-16-2-3,DMFL,MICROSCOPY
4018,1475-2875-10-182-3-1,GFIG,GRAPHICS
4019,1475-2875-10-182-3-2,GFIG,GRAPHICS
4020,1475-2875-10-182-3-3,GFIG,GRAPHICS
4021,1475-2875-10-249-1-1,GCHE,MOLECULAR
4022,1475-2875-10-249-1-2,GCHE,MOLECULAR
4023,1475-2875-10-80-3-1,GFIG,GRAPHICS
4024,1475-2875-10-80-3-2,GFIG,GRAPHICS
4025,1475-2875-10-80-3-3,GFIG,GRAPHICS
4026,1475-2875-10-80-3-4,GFIG,GRAPHICS
4027,1475-2875-10-80-3-5,GFIG,GRAPHICS
4028,1475-2875-10-80-3-6,GFIG,GRAPHICS
4029,1475-2875-1-8-1-1,GFIG,GRAPHICS
4030,1475-2875-1-8-1-2,GFIG,GRAPHICS
4031,1475-2875-1-8-1-3,GFIG,GRAPHICS
4032,1475-2875-1-8-1-4,GFIG,GRAPHICS
4033,1475-2875-1-8-1-5,GFIG,GRAPHICS
4034,1475-2875-1-8-1-6,GFIG,GRAPHICS
4035,1475-2875-5-66-3-1,GFIG,GRAPHICS
4036,1475-2875-5-66-3-2,GFIG,GRAPHICS
4037,1475-2875-5-66-5-1,GFIG,GRAPHICS
4038,1475-2875-5-66-5-2,GFIG,GRAPHICS
4039,1475-2875-5-66-5-3,GFIG,GRAPHICS
4040,1475-2875-5-66-5-4,GFIG,GRAPHICS
4041,1475-2875-6-10-2-1,GFIG,GRAPHICS
4042,1475-2875-6-10-2-2,GFIG,GRAPHICS
4043,1475-2875-6-10-2-3,GFIG,GRAPHICS
4044,1475-2875-6-10-2-4,GFIG,GRAPHICS
4045,1475-2875-6-156-2-1,GFIG,GRAPHICS
4046,1475-2875-6-156-2-2,GFIG,GRAPHICS
4047,1475-2875-6-156-2-3,GFIG,GRAPHICS
4048,1475-2875-6-156-2-4,GFIG,GRAPHICS
4049,1475-2875-8-157-1-1,GNCP,OTHER
4050,1475-2875-8-157-1-2,GHDR,GRAPHICS
4051,1475-2875-8-157-1-3,GNCP,OTHER
4052,1475-2875-8-157-1-4,GHDR,GRAPHICS
4053,1475-2875-8-157-1-5,GNCP,OTHER
4054,1475-2875-8-157-1-6,GHDR,GRAPHICS
4055,1475-2875-8-254-1-1,GFLO,GRAPHICS
4056,1475-2875-8-254-1-2,GFLO,GRAPHICS
4057,1475-2875-8-304-3-1,GFIG,GRAPHICS
4058,1475-2875-8-304-3-2,GFIG,GRAPHICS
4059,1475-2875-8-304-3-3,GFIG,GRAPHICS
4060,1475-2875-8-304-3-4,GFIG,GRAPHICS
4061,1475-2875-8-57-1-1,GFIG,GRAPHICS
4062,1475-2875-8-57-1-2,GNCP,OTHER
4063,1475-2875-8-57-1-3,GNCP,OTHER
4064,1475-2875-9-77-5-1,GGEL,EXPERIMENTAL
4065,1475-2875-9-77-5-2,GGEL,EXPERIMENTAL
4066,1475-2875-9-77-5-3,GGEL,EXPERIMENTAL
4067,1475-2875-9-77-5-4,GGEL,EXPERIMENTAL
4068,1475-2891-4-29-1-1,GFIG,GRAPHICS
4069,1475-2891-4-29-1-2,GFIG,GRAPHICS
4070,1475-2891-9-38-3-1,GFIG,GRAPHICS
4071,1475-2891-9-38-3-2,GFIG,GRAPHICS
4072,1475-2891-9-38-3-3,GFIG,GRAPHICS
4073,1475-2891-9-38-3-4,GFIG,GRAPHICS
4074,1475-2891-9-38-3-5,GFIG,GRAPHICS
4075,1475-2891-9-38-3-6,GFIG,GRAPHICS
4079,1475-925X-10-30-14-4,D3DR,MOLECULAR
4080,1475-925X-2-1-28-1,GFIG,GRAPHICS
4081,1475-925X-2-1-28-2,GFIG,GRAPHICS
4082,1475-925X-2-1-28-3,GFIG,GRAPHICS
4083,1475-925X-2-1-28-4,GFIG,GRAPHICS
4084,1475-925X-2-1-28-5,GFIG,GRAPHICS
4085,1475-925X-2-4-4-1,GFIG,GRAPHICS
4086,1475-925X-2-4-4-2,GFIG,GRAPHICS
4087,1475-925X-2-4-4-3,GFIG,GRAPHICS
4088,1475-925X-2-4-4-4,GFIG,GRAPHICS
4089,1475-925X-3-3-5-1,GSCR,OTHER
4090,1475-925X-3-3-5-2,GSCR,OTHER
4091,1475-925X-3-3-5-3,GSCR,OTHER
4092,1475-925X-5-39-11-1,GFIG,GRAPHICS
4093,1475-925X-5-39-11-2,GFIG,GRAPHICS
4094,1475-925X-6-10-1-1,DRUS,ORGANISMS
4095,1475-925X-6-10-1-2,DRUS,ORGANISMS
4096,1475-925X-6-10-1-3,GSCR,OTHER
4097,1475-925X-6-10-5-1,DRUS,ORGANISMS
4098,1475-925X-6-10-5-2,DRUS,ORGANISMS
4099,1475-925X-6-10-5-3,GHDR,GRAPHICS
4100,1475-925X-6-10-8-1,DRUS,ORGANISMS
4101,1475-925X-6-10-8-2,DRUS,ORGANISMS
4102,1475-925X-6-10-8-3,GHDR,GRAPHICS
4103,1475-925X-6-12-1-1,GHDR,GRAPHICS
4104,1475-925X-6-12-1-2,GHDR,GRAPHICS
4105,1475-925X-6-12-1-3,GHDR,GRAPHICS
4106,1475-925X-6-12-1-4,GHDR,GRAPHICS
4107,1475-925X-6-16-14-1,GFIG,GRAPHICS
4108,1475-925X-6-16-14-2,GFIG,GRAPHICS
4109,1475-925X-6-41-3-1,DRXR,ORGANISMS
4110,1475-925X-6-41-3-2,DRXR,ORGANISMS
4111,1475-925X-6-41-3-3,GFIG,GRAPHICS
4112,1475-925X-6-41-4-1,DMLI,MICROSCOPY
4113,1475-925X-6-41-4-2,DMLI,MICROSCOPY
4114,1475-925X-6-41-4-3,DMLI,MICROSCOPY
4115,1475-925X-6-41-4-4,DMLI,MICROSCOPY
4116,1475-925X-6-41-4-5,GFIG,GRAPHICS
4117,1475-925X-6-41-4-6,GFIG,GRAPHICS
4118,1475-925X-8-25-2-1,GNCP,OTHER
4119,1475-925X-8-25-2-2,GNCP,OTHER
4120,1475-925X-8-4-2-1,GFIG,GRAPHICS
4121,1475-925X-8-4-2-2,GFIG,GRAPHICS
4122,1475-925X-8-4-2-3,GFIG,GRAPHICS
4123,1475-925X-8-4-2-4,GFIG,GRAPHICS
4124,1475-925X-8-4-2-5,GFIG,GRAPHICS
4125,1475-925X-8-4-2-6,GFIG,GRAPHICS
4126,1475-925X-8-4-7-1,GFIG,GRAPHICS
4127,1475-925X-8-4-7-2,GFIG,GRAPHICS
4128,1475-925X-8-4-7-3,GFIG,GRAPHICS
4129,1475-925X-8-4-7-4,GFIG,GRAPHICS
4130,1475-925X-8-4-7-5,GFIG,GRAPHICS
4131,1475-925X-8-4-7-6,GFIG,GRAPHICS
4132,1475-925X-8-4-7-7,GFIG,GRAPHICS
4133,1475-925X-8-4-7-8,GFIG,GRAPHICS
4134,1475-925X-8-4-7-9,GFIG,GRAPHICS
4136,1475-925X-8-5-7-2,GFIG,GRAPHICS
4137,1475-925X-8-5-7-3,GFIG,GRAPHICS
4138,1475-925X-8-5-7-4,GFIG,GRAPHICS
4139,1475-925X-9-49-2-1,GNCP,OTHER
4140,1475-925X-9-49-2-2,GNCP,OTHER
4141,1475-9292-2-1-4-1,DMLI,MICROSCOPY
4142,1475-9292-2-1-4-2,DMFL,MICROSCOPY
4143,1475-9292-6-4-4-1,DMFL,MICROSCOPY
4144,1475-9292-6-4-4-2,DMFL,MICROSCOPY
4145,1475-9292-6-4-7-1,DMFL,MICROSCOPY
4146,1475-9292-6-4-7-2,DMFL,MICROSCOPY
4147,1475-9292-6-4-7-3,DMFL,MICROSCOPY
4148,1475-9292-6-4-7-4,DMFL,MICROSCOPY
4149,1476-069X-4-9-2-1,DMTR,MICROSCOPY
4150,1476-069X-4-9-2-2,DMTR,MICROSCOPY
4151,1476-069X-4-9-2-3,DMTR,MICROSCOPY
4152,1476-069X-9-72-1-1,GFIG,GRAPHICS
4153,1476-069X-9-72-1-2,GFIG,GRAPHICS
4154,1476-072X-10-45-10-1,GNCP,OTHER
4155,1476-072X-10-45-10-2,GNCP,OTHER
4156,1476-072X-10-45-10-3,GNCP,OTHER
4157,1476-072X-10-45-10-4,GNCP,OTHER
4158,1476-072X-10-45-10-5,DVOR,ORGANISMS
4159,1476-072X-10-45-11-1,DVOR,ORGANISMS
4160,1476-072X-10-45-11-2,GNCP,OTHER
4161,1476-072X-10-45-11-3,GNCP,OTHER
4162,1476-072X-10-45-11-4,GNCP,OTHER
4163,1476-072X-10-45-11-5,GNCP,OTHER
4164,1476-072X-10-45-11-6,GNCP,OTHER
4165,1476-072X-7-33-3-1,GFIG,GRAPHICS
4166,1476-072X-7-33-3-2,GSCR,OTHER
4167,1476-072X-8-34-10-10,GHDR,GRAPHICS
4168,1476-072X-8-34-10-11,GHDR,GRAPHICS
4169,1476-072X-8-34-10-12,GHDR,GRAPHICS
4170,1476-072X-8-34-10-1,GSCR,OTHER
4171,1476-072X-8-34-10-2,GFIG,GRAPHICS
4172,1476-072X-8-34-10-3,GHDR,GRAPHICS
4173,1476-072X-8-34-10-4,GHDR,GRAPHICS
4174,1476-072X-8-34-10-5,GHDR,GRAPHICS
4175,1476-072X-8-34-10-6,GHDR,GRAPHICS
4176,1476-072X-8-34-10-7,GHDR,GRAPHICS
4177,1476-072X-8-34-10-8,GHDR,GRAPHICS
4178,1476-072X-8-34-10-9,GHDR,GRAPHICS
4179,1476-072X-8-38-4-1,GFIG,GRAPHICS
4180,1476-072X-8-38-4-2,GFIG,GRAPHICS
4181,1476-072X-8-38-4-3,GFIG,GRAPHICS
4182,1476-072X-8-38-4-4,GFIG,GRAPHICS
4183,1476-072X-9-58-1-1,GFIG,GRAPHICS
4184,1476-072X-9-58-1-2,GNCP,OTHER
4185,1476-4598-10-102-1-1,DMLI,MICROSCOPY
4186,1476-4598-10-102-1-2,DMLI,MICROSCOPY
4187,1476-4598-10-102-1-3,GFIG,GRAPHICS
4188,1476-4598-10-102-1-4,GFIG,GRAPHICS
4189,1476-4598-10-16-4-1,GFIG,GRAPHICS
4190,1476-4598-10-16-4-2,GFIG,GRAPHICS
4191,1476-4598-10-16-4-3,GGEL,EXPERIMENTAL
4192,1476-4598-10-16-4-4,GGEL,EXPERIMENTAL
4193,1476-4598-10-25-2-1,DMLI,MICROSCOPY
4194,1476-4598-10-25-2-2,DMLI,MICROSCOPY
4195,1476-4598-10-25-2-3,DMLI,MICROSCOPY
4196,1476-4598-10-25-2-4,DMLI,MICROSCOPY
4197,1476-4598-10-97-11-1,GFIG,GRAPHICS
4198,1476-4598-10-97-11-2,GTAB,OTHER
4199,1476-4598-10-97-11-3,GFIG,GRAPHICS
4200,1476-4598-10-97-11-4,GTAB,OTHER
4201,1476-4598-10-97-11-5,GFIG,GRAPHICS
4202,1476-4598-10-97-11-6,GTAB,OTHER
4203,1476-4598-5-45-2-1,GFIG,GRAPHICS
4204,1476-4598-5-45-2-2,GFIG,GRAPHICS
4205,1476-4598-5-45-2-3,GFIG,GRAPHICS
4206,1476-4598-7-3-2-1,DMLI,MICROSCOPY
4207,1476-4598-7-3-2-2,DMLI,MICROSCOPY
4208,1476-4598-7-3-2-3,DMLI,MICROSCOPY
4209,1476-4598-7-3-2-4,DMTR,MICROSCOPY
4210,1476-4598-7-3-2-5,DMLI,MICROSCOPY
4211,1476-4598-7-3-2-6,DMLI,MICROSCOPY
4212,1476-4598-7-3-2-7,DMLI,MICROSCOPY
4213,1476-4598-7-3-2-8,DMLI,MICROSCOPY
4214,1476-4598-7-34-3-1,DMFL,MICROSCOPY
4215,1476-4598-7-34-3-2,DMTR,MICROSCOPY
4216,1476-4598-7-34-3-3,DMFL,MICROSCOPY
4217,1476-4598-7-34-3-4,DMFL,MICROSCOPY
4218,1476-4598-7-5-1-1,GFIG,GRAPHICS
4219,1476-4598-7-5-1-2,GFIG,GRAPHICS
4220,1476-4598-7-5-1-3,GFIG,GRAPHICS
4221,1476-4598-7-5-1-4,GFIG,GRAPHICS
4222,1476-4598-7-5-1-5,GFIG,GRAPHICS
4223,1476-4598-7-72-6-1,GFIG,GRAPHICS
4224,1476-4598-7-72-6-2,GFIG,GRAPHICS
4225,1476-4598-7-72-6-3,GFIG,GRAPHICS
4226,1476-4598-7-72-6-4,GFIG,GRAPHICS
4227,1476-4598-7-72-6-5,GFIG,GRAPHICS
4228,1476-4598-7-72-6-6,GFIG,GRAPHICS
4229,1476-4598-7-7-5-1,GGEL,EXPERIMENTAL
4230,1476-4598-7-7-5-2,GFIG,GRAPHICS
4231,1476-4598-7-7-8-1,DMLI,MICROSCOPY
4232,1476-4598-7-7-8-2,DMLI,MICROSCOPY
4233,1476-4598-7-7-8-3,DMLI,MICROSCOPY
4234,1476-4598-7-7-8-4,DMLI,MICROSCOPY
4235,1476-4598-7-7-8-5,DMLI,MICROSCOPY
4236,1476-4598-7-7-8-6,DMLI,MICROSCOPY
4237,1476-4598-7-7-8-7,DMLI,MICROSCOPY
4238,1476-4598-7-7-8-8,DMLI,MICROSCOPY
4239,1476-4598-7-83-5-1,DMLI,MICROSCOPY
4240,1476-4598-7-83-5-2,DMLI,MICROSCOPY
4241,1476-4598-7-83-5-3,DMLI,MICROSCOPY
4242,1476-4598-7-83-5-4,DMLI,MICROSCOPY
4243,1476-4598-7-83-5-5,DMLI,MICROSCOPY
4244,1476-4598-7-83-5-6,DMLI,MICROSCOPY
4245,1476-4598-7-83-5-7,DMLI,MICROSCOPY
4246,1476-4598-7-83-5-8,DMLI,MICROSCOPY
4247,1476-4598-8-115-1-1,GCHE,MOLECULAR
4248,1476-4598-8-115-1-2,GCHE,MOLECULAR
4249,1476-4598-8-115-1-3,GFIG,GRAPHICS
4250,1476-4598-8-76-3-1,GFIG,GRAPHICS
4251,1476-4598-8-76-3-2,GFIG,GRAPHICS
4252,1476-4598-8-76-3-3,GGEL,EXPERIMENTAL
4253,1476-4598-8-76-3-4,GGEL,EXPERIMENTAL
4254,1476-4598-8-76-3-5,GGEL,EXPERIMENTAL
4255,1476-4598-8-76-3-6,GGEL,EXPERIMENTAL
4256,1476-4598-8-77-2-1,GFIG,GRAPHICS
4257,1476-4598-8-77-2-2,GFIG,GRAPHICS
4258,1476-4598-8-77-2-3,GGEL,EXPERIMENTAL
4259,1476-4598-8-80-2-1,GFIG,GRAPHICS
4260,1476-4598-8-80-2-2,GFIG,GRAPHICS
4261,1476-4598-8-92-1-1,GGEN,MOLECULAR
4262,1476-4598-8-92-1-2,GSYS,OTHER
4263,1476-4598-8-92-1-3,GFIG,GRAPHICS
4264,1476-4598-8-92-1-4,GFIG,GRAPHICS
4265,1476-4598-9-111-1-1,GFIG,GRAPHICS
4266,1476-4598-9-111-1-2,GFIG,GRAPHICS
4267,1476-4598-9-111-1-3,GFIG,GRAPHICS
4268,1476-4598-9-111-1-4,GFIG,GRAPHICS
4269,1476-4598-9-111-1-5,GFIG,GRAPHICS
4270,1476-4598-9-111-1-6,GFIG,GRAPHICS
4271,1476-4598-9-111-6-1,GFIG,GRAPHICS
4272,1476-4598-9-111-6-2,GFIG,GRAPHICS
4273,1476-4598-9-111-6-3,GFIG,GRAPHICS
4274,1476-4598-9-111-6-4,DMLI,MICROSCOPY
4275,1476-4598-9-111-6-5,GFIG,GRAPHICS
4276,1476-4598-9-111-6-6,DMLI,MICROSCOPY
4277,1476-4598-9-115-2-1,GGEN,MOLECULAR
4278,1476-4598-9-115-2-2,GGEN,MOLECULAR
4279,1476-4598-9-131-4-1,GFIG,GRAPHICS
4280,1476-4598-9-131-4-2,GFIG,GRAPHICS
4281,1476-4598-9-131-4-3,GFIG,GRAPHICS
4282,1476-4598-9-131-4-4,GFIG,GRAPHICS
4283,1476-4598-9-131-4-5,GFIG,GRAPHICS
4284,1476-4598-9-131-4-6,GTAB,OTHER
4285,1476-4598-9-131-5-1,GFIG,GRAPHICS
4286,1476-4598-9-131-5-2,GFIG,GRAPHICS
4287,1476-4598-9-131-5-3,GFIG,GRAPHICS
4288,1476-4598-9-131-5-4,GFIG,GRAPHICS
4289,1476-4598-9-131-5-5,GFIG,GRAPHICS
4290,1476-4598-9-131-5-6,GTAB,OTHER
4291,1476-4598-9-160-4-1,GFIG,GRAPHICS
4292,1476-4598-9-160-4-2,GFIG,GRAPHICS
4293,1476-4598-9-160-4-3,GFIG,GRAPHICS
4294,1476-4598-9-160-4-4,GFIG,GRAPHICS
4295,1476-4598-9-160-4-5,GFIG,GRAPHICS
4296,1476-4598-9-160-4-6,GFIG,GRAPHICS
4297,1476-4598-9-160-4-7,DMLI,MICROSCOPY
4298,1476-4598-9-160-4-8,GGEL,EXPERIMENTAL
4299,1476-4598-9-164-4-1,GFIG,GRAPHICS
4300,1476-4598-9-164-4-2,GFIG,GRAPHICS
4301,1476-4598-9-164-4-3,GFIG,GRAPHICS
4302,1476-4598-9-164-4-4,GFIG,GRAPHICS
4303,1476-4598-9-173-5-10,DMFL,MICROSCOPY
4304,1476-4598-9-173-5-11,DMFL,MICROSCOPY
4305,1476-4598-9-173-5-12,DMFL,MICROSCOPY
4306,1476-4598-9-173-5-13,DMFL,MICROSCOPY
4307,1476-4598-9-173-5-14,DMFL,MICROSCOPY
4308,1476-4598-9-173-5-15,DMFL,MICROSCOPY
4309,1476-4598-9-173-5-1,DMFL,MICROSCOPY
4310,1476-4598-9-173-5-2,DMFL,MICROSCOPY
4311,1476-4598-9-173-5-3,DMFL,MICROSCOPY
4312,1476-4598-9-173-5-4,DMFL,MICROSCOPY
4313,1476-4598-9-173-5-5,DMFL,MICROSCOPY
4314,1476-4598-9-173-5-6,DMFL,MICROSCOPY
4315,1476-4598-9-173-5-7,DMFL,MICROSCOPY
4316,1476-4598-9-173-5-8,DMFL,MICROSCOPY
4317,1476-4598-9-173-5-9,DMFL,MICROSCOPY
4318,1476-4598-9-48-1-1,DMLI,MICROSCOPY
4319,1476-4598-9-48-1-2,DMLI,MICROSCOPY
4320,1476-4598-9-48-1-3,DMLI,MICROSCOPY
4321,1476-4598-9-48-1-4,DMLI,MICROSCOPY
4322,1476-4598-9-48-1-5,DMLI,MICROSCOPY
4323,1476-4598-9-48-1-6,DMLI,MICROSCOPY
4324,1476-4598-9-89-3-1,DMEL,MICROSCOPY
4325,1476-4598-9-89-3-2,DMEL,MICROSCOPY
4326,1476-4598-9-89-3-3,GFIG,GRAPHICS
4327,1476-511X-9-16-5-1,GGEL,EXPERIMENTAL
4328,1476-511X-9-16-5-2,GFIG,GRAPHICS
4329,1476-5926-2-1-6-1,DMFL,MICROSCOPY
4330,1476-5926-2-1-6-2,DMFL,MICROSCOPY
4331,1476-5926-2-1-6-3,DMFL,MICROSCOPY
4332,1476-5926-3-S1-S47-1-1,GHDR,GRAPHICS
4333,1476-5926-3-S1-S47-1-2,DMEL,MICROSCOPY
4334,1476-5926-5-7-3-1,DMLI,MICROSCOPY
4335,1476-5926-5-7-3-2,DMLI,MICROSCOPY
4336,1476-5926-5-7-3-3,DMLI,MICROSCOPY
4337,1476-5926-5-7-3-4,DMLI,MICROSCOPY
4338,1476-5926-9-7-5-1,DMFL,MICROSCOPY
4339,1476-5926-9-7-5-2,DMFL,MICROSCOPY
4340,1476-7120-5-18-2-1,DRUS,ORGANISMS
4341,1476-7120-5-18-2-2,DRUS,ORGANISMS
4342,1476-7120-7-18-3-1,GFIG,GRAPHICS
4343,1476-7120-7-18-3-2,GFIG,GRAPHICS
4344,1476-7120-7-18-3-3,GFIG,GRAPHICS
4345,1476-7120-7-18-3-4,GFIG,GRAPHICS
4346,1476-7120-7-18-3-5,GFIG,GRAPHICS
4347,1476-7120-7-18-3-6,GFIG,GRAPHICS
4348,1476-7120-9-23-2-1,DRUS,ORGANISMS
4349,1476-7120-9-23-2-2,DRUS,ORGANISMS
4350,1476-7120-9-23-2-3,DRUS,ORGANISMS
4351,1476-7120-9-23-2-4,DRUS,ORGANISMS
4352,1476-7961-3-3-1-1,GFIG,GRAPHICS
4353,1476-7961-3-3-1-2,GFIG,GRAPHICS
4354,1476-7961-3-3-1-3,GFIG,GRAPHICS
4355,1476-7961-3-3-1-4,GFIG,GRAPHICS
4356,1476-7961-3-3-1-5,GFIG,GRAPHICS
4357,1476-7961-3-3-1-6,GFIG,GRAPHICS
4358,1476-9255-2-16-2-1,GFIG,GRAPHICS
4359,1476-9255-2-16-2-2,GFIG,GRAPHICS
4360,1476-9255-2-16-2-3,GFIG,GRAPHICS
4361,1476-9255-2-16-2-4,GFIG,GRAPHICS
4362,1476-9255-2-16-2-5,GFIG,GRAPHICS
4363,1476-9255-2-16-2-6,GFIG,GRAPHICS
4364,1476-9255-2-16-2-7,GFIG,GRAPHICS
